"name","pointEstimate","ci_max","ci_min","level","ci_corr_max","ci_corr_min"
"Dragalong_CF-Animated_CF","0.201388888888889","-0.173611111111111","0.604166666666667","0.995833333333333","-0.333333333333333","0.814099732526328"
"Dragalong_CF-Dragalong_Coupled","0.180555555555556","-0.0972222222222222","0.444444444444444","0.995833333333333","-0.222222222222222","0.575049455770837"
"Dragalong_CF-Animated_Coupled","0.444444444444444","0.194444444444444","0.909722222222222","0.995833333333333","0.104166666666667","1.22222222222222"
"Dragalong_CF-Dragalong_FF","0.0416666666666667","-0.243055555555556","0.305555555555556","0.995833333333333","-0.387541381273469","0.4375"
"Dragalong_CF-Animated_FF","0.486111111111111","0.229166666666667","0.8125","0.995833333333333","0.111111111111111","0.972868796078545"
"Animated_CF-Dragalong_Coupled","-0.0208333333333333","-0.340277777777778","0.416666666666667","0.995833333333333","-0.479166666666667","0.743055555555556"
"Animated_CF-Animated_Coupled","0.243055555555556","0.0208333333333333","0.583333333333333","0.995833333333333","-0.0486111111111111","0.777777777777778"
"Animated_CF-Dragalong_FF","-0.159722222222222","-0.625","0.222222222222222","0.995833333333333","-0.845877452998349","0.381944444444444"
"Animated_CF-Animated_FF","0.284722222222222","0.0555555555555555","0.652777777777778","0.995833333333333","-0.0208333333333333","0.892067220443524"
"Dragalong_Coupled-Animated_Coupled","0.263888888888889","1.19613159243259e-17","0.583333333333333","0.995833333333333","-0.0972222222222222","0.781975911832003"
"Dragalong_Coupled-Dragalong_FF","-0.138888888888889","-0.416666666666667","0.0763888888888889","0.995833333333333","-0.569444444444445","0.166666666666667"
"Dragalong_Coupled-Animated_FF","0.305555555555556","0.0763888888888889","0.576388888888889","0.995833333333333","-0.0208333333333333","0.718228000147622"
"Animated_Coupled-Dragalong_FF","-0.402777777777778","-0.895833333333333","-0.131944444444444","0.995833333333333","-1.1583503433593","-0.0208333333333333"
"Animated_Coupled-Animated_FF","0.0416666666666667","-0.159722222222222","0.222222222222222","0.995833333333333","-0.260699783895125","0.3125"
"Dragalong_FF-Animated_FF","0.444444444444444","0.201388888888889","0.888888888888889","0.995833333333333","0.118055555555556","1.19279455044084"
