"name","pointEstimate","ci_max","ci_min","level","ci_corr_max","ci_corr_min"
"CF_RF-Coupled_RF","0.0242952989639243","-0.0185657233763608","0.0856058105219474","0.995833333333333","-0.037600640898177","0.11337119144879"
"CF_RF-FF_RF","0.0505213128200269","0.00799806254908946","0.103674070806741","0.995833333333333","-0.00923695155321407","0.129610545261588"
"CF_RF-CF_ZF","0.00968957795152075","-0.0526905760702949","0.0712973021259793","0.995833333333333","-0.0794390586440791","0.101643483004755"
"CF_RF-Coupled_ZF","0.0781064689226857","0.0306663728331402","0.138208496576591","0.995833333333333","0.0110166795602828","0.16500958043169"
"CF_RF-FF_ZF","0.0588240716842048","0.00157452825919418","0.120947380422655","0.995833333333333","-0.0247172700502991","0.15258139193247"
"Coupled_RF-FF_RF","0.0262260138561025","-0.00711691533701799","0.0660538393208852","0.995833333333333","-0.0208609196054647","0.0843820967764508"
"Coupled_RF-CF_ZF","-0.0146057210124036","-0.0809801933104304","0.0391318142050183","0.995833333333333","-0.117082562681502","0.0617327848624921"
"Coupled_RF-Coupled_ZF","0.0538111699587614","0.019349764897632","0.0912412480052495","0.995833333333333","0.0029220519339291","0.110382713370857"
"Coupled_RF-FF_ZF","0.0345287727202804","-0.0129952531726921","0.0789613870340815","0.995833333333333","-0.0416996498434532","0.0973739323667049"
"FF_RF-CF_ZF","-0.0408317348685061","-0.108538415669992","0.0133923782802275","0.995833333333333","-0.141059811874448","0.0350366018710617"
"FF_RF-Coupled_ZF","0.0275851561026589","-0.00333087099251779","0.0672382080185886","0.995833333333333","-0.0166862002117412","0.0898838449540019"
"FF_RF-FF_ZF","0.00830275886417792","-0.0361803266494766","0.0457673141843237","0.995833333333333","-0.0560015284449986","0.060867868148616"
"CF_ZF-Coupled_ZF","0.068416890971165","0.0237946564314294","0.128269751136607","0.995833333333333","0.00668373647325561","0.154842999491078"
"CF_ZF-FF_ZF","0.049134493732684","-0.00283285712354182","0.112132364657459","0.995833333333333","-0.0256592314313171","0.138763367569345"
"Coupled_ZF-FF_ZF","-0.019282397238481","-0.0490193546890184","0.00481546940523871","0.995833333333333","-0.0665100034377744","0.0135207583204766"
