"name","pointEstimate","ci_max","ci_min","level","ci_corr_max","ci_corr_min","w"
"Dragalong_Coupled_RF-Dragalong_FF_RF","1.18294444444444","-2.57993068377595","5.25534647197955","0.999242424242424","-5.71172680292168","9.17440445504229"," "
"Dragalong_Coupled_RF-Animated_FF_RF","4.77181944444444","1.1386538591532","12.3262135995198","0.999242424242424","-0.632319996952353","16.6505138888889","*"
"Dragalong_Coupled_RF-Dragalong_CF_ZF","-2.01095833333333","-5.0543547043804","1.59679902972416","0.999242424242424","-7.03015640825259","4.5173235095281"," "
"Dragalong_Coupled_RF-Animated_CF_ZF","2.04413888888889","-1.79039392529989","9.18097689260727","0.999242424242424","-3.81875404233063","13.8196666666667","*"
"Dragalong_Coupled_RF-Dragalong_Coupled_ZF","2.00530555555556","-3.07493174651163","5.22208560536144","0.999242424242424","-6.37702777777778","7.18044086595099","*"
"Dragalong_Coupled_RF-Animated_Coupled_ZF","5.68291666666667","2.58624181311783","10.7107054495402","0.999242424242424","0.562113571652717","14.8380416666667","*"
"Dragalong_Coupled_RF-Dragalong_FF_ZF","1.02365277777778","-4.02635725932811","6.61393909225312","0.999242424242424","-7.68341611569446","11.2820457599994"," "
"Dragalong_Coupled_RF-Animated_FF_ZF","5.7675","2.00130607495342","13.3089536700987","0.999242424242424","0.341589991770759","18.7312638888889","*"
"Animated_Coupled_RF-Dragalong_FF_RF","-4.37626388888889","-8.22379975614461","-1.30016691015439","0.999242424242424","-11.1778410591786","0.951494322810594"," "
"Animated_Coupled_RF-Animated_FF_RF","-0.787388888888889","-2.56731298007195","1.44629997644338","0.999242424242424","-3.62246061486378","3.80590277777778","*"
"Animated_Coupled_RF-Dragalong_CF_ZF","-7.57016666666667","-15.0094919449842","-3.38495166850921","0.999242424242424","-20.5269444444444","-1.06711153205013","*"
"Animated_Coupled_RF-Animated_CF_ZF","-3.51506944444444","-6.68397135550667","-0.998860541505172","0.999242424242424","-9.52434722222222","0.484643836055013","*"
"Animated_Coupled_RF-Dragalong_Coupled_ZF","-3.55390277777778","-8.83345551353175","-0.143721004525924","0.999242424242424","-13.9705277777778","1.81434083710513","*"
"Animated_Coupled_RF-Animated_Coupled_ZF","0.123708333333333","-2.55225054509921","2.58500847298393","0.999242424242424","-4.84494636375413","4.34540907148216"," "
"Animated_Coupled_RF-Dragalong_FF_ZF","-4.53555555555555","-8.84842433523334","-1.1301502035517","0.999242424242424","-11.8547083333333","1.4468781062745","*"
"Animated_Coupled_RF-Animated_FF_ZF","0.208291666666667","-2.20086333995659","2.84820419049975","0.999242424242424","-4.12007635628779","5.10877320294065"," "
"Dragalong_FF_RF-Animated_FF_RF","3.588875","0.888763888888889","8.28886088855939","0.999242424242424","-0.481994582223637","11.7854861111111","*"
"Dragalong_FF_RF-Dragalong_CF_ZF","-3.19390277777778","-8.12026976265372","0.766515900859212","0.999242424242424","-12.3692992665604","3.58405832864326"," "
"Dragalong_FF_RF-Animated_CF_ZF","0.861194444444445","-2.40201578155865","5.58399448922982","0.999242424242424","-4.17641365419307","9.11651388888889","*"
