"name","pointEstimate","ci_max","ci_min","level","ci_corr_max","ci_corr_min"
"Dragalong_CF_RF-Animated_CF_RF","0.291666666666667","-0.375","0.833333333333333","0.995833333333333","-0.666666666666667","1.04166666666667"
"Dragalong_CF_RF-Dragalong_Coupled_RF","0.291666666666667","-0.291666666666667","0.708333333333333","0.995833333333333","-0.583333333333333","0.916666666666667"
"Dragalong_CF_RF-Animated_Coupled_RF","0.708333333333333","0.0833333333333333","1.16666666666667","0.995833333333333","-0.208333333333333","1.33333333333333"
"Dragalong_CF_RF-Dragalong_FF_RF","0.0833333333333333","-0.5","0.541666666666667","0.995833333333333","-0.75","0.75"
"Dragalong_CF_RF-Animated_FF_RF","0.916666666666667","0.25","1.375","0.995833333333333","-0.085425607749498","1.58333333333333"
"Dragalong_CF_RF-Dragalong_CF_ZF","0.0416666666666667","-0.541666666666667","0.458333333333333","0.995833333333333","-0.791666666666667","0.625"
"Dragalong_CF_RF-Animated_CF_ZF","0.708333333333333","0.166666666666667","1.08333333333333","0.995833333333333","-0.125","1.20833333333333"
"Dragalong_CF_RF-Dragalong_Coupled_ZF","0","-0.625","0.333333333333333","0.995833333333333","-1.01813974951605","0.5"
"Dragalong_CF_RF-Animated_Coupled_ZF","0.916666666666667","0.333333333333333","1.29166666666667","0.995833333333333","0.0327298725389153","1.45833333333333"
"Dragalong_CF_RF-Dragalong_FF_ZF","0.166666666666667","-0.333333333333333","0.625","0.995833333333333","-0.5","0.86314245392241"
"Dragalong_CF_RF-Animated_FF_ZF","0.875","0.333333333333333","1.41666666666667","0.995833333333333","0.125","1.66666666666667"
"Animated_CF_RF-Dragalong_Coupled_RF","0","-0.541666666666667","0.5","0.995833333333333","-0.75","0.791666666666667"
"Animated_CF_RF-Animated_Coupled_RF","0.416666666666667","-0.166666666666667","0.875","0.995833333333333","-0.416666666666667","1.08333333333333"
"Animated_CF_RF-Dragalong_FF_RF","-0.208333333333333","-0.833333333333333","0.291666666666667","0.995833333333333","-1.125","0.5"
"Animated_CF_RF-Animated_FF_RF","0.625","0.166666666666667","1","0.995833333333333","0","1.20833333333333"
"Animated_CF_RF-Dragalong_CF_ZF","-0.25","-0.708333333333333","0.125","0.995833333333333","-0.875","0.333333333333333"
"Animated_CF_RF-Animated_CF_ZF","0.416666666666667","0","0.791666666666667","0.995833333333333","-0.208333333333333","1.04166666666667"
