"name","pointEstimate","ci_max","ci_min","level","ci_corr_max","ci_corr_min"
"Animated_FF_RF-Dragalong_Coupled_ZF","0.274514492753623","-5.31968623075571","4.76321122932132","0.999242424242424","-13.8523188405797","7.69482898521023"
"Animated_FF_RF-Animated_Coupled_ZF","1.83852083333333","-0.677881261547657","5.14922718203494","0.999242424242424","-2.12790626341573","7.97827083333333"
"Animated_FF_RF-Dragalong_FF_ZF","-0.885537878787878","-5.47491355888556","2.91761410910688","0.999242424242424","-9.37504035384271","5.56401027324734"
"Animated_FF_RF-Animated_FF_ZF","1.34994444444444","-2.68183422682138","5.07915965480573","0.999242424242424","-5.05674810340326","7.8396241466701"
"Dragalong_CF_ZF-Animated_CF_ZF","0.351810606060606","-2.67760857398816","2.60073208468643","0.999242424242424","-5.4170303030303","4.26979083396718"
"Dragalong_CF_ZF-Dragalong_Coupled_ZF","1.97930303030303","-1.57601406424642","5.02930362985396","0.999242424242424","-4.66298003877578","6.71778835940174"
"Dragalong_CF_ZF-Animated_Coupled_ZF","3.59998550724638","0.383233007695226","6.9453608105547","0.999242424242424","-1.97301191778945","9.42050601237132"
"Dragalong_CF_ZF-Dragalong_FF_ZF","0.0171428571428575","-3.22328532363777","2.96095725378443","0.999242424242424","-5.91226667694067","5.01899132256624"
"Dragalong_CF_ZF-Animated_FF_ZF","3.08873188405797","-1.05991405155985","7.34488563193091","0.999242424242424","-4.08027050587917","10.6969665242159"
"Animated_CF_ZF-Dragalong_Coupled_ZF","1.49834848484848","-3.10077079399535","5.43692321304777","0.999242424242424","-7.88201221859608","7.83769710031704"
"Animated_CF_ZF-Animated_Coupled_ZF","3.51525362318841","0.574248127250379","7.08293675919767","0.999242424242424","-1.27575663617667","9.63910528702136"
"Animated_CF_ZF-Dragalong_FF_ZF","-0.29197619047619","-3.7920950840917","3.31175369752642","0.999242424242424","-6.644904300449","5.7539876907217"
"Animated_CF_ZF-Animated_FF_ZF","2.69441304347826","-1.17135126321755","6.72750106089746","0.999242424242424","-4.3394887392067","10.2741036079812"
"Dragalong_Coupled_ZF-Animated_Coupled_ZF","1.82389130434783","-1.28617750889339","6.82455919933565","0.999242424242424","-2.99570382093181","12.0485289855072"
"Dragalong_Coupled_ZF-Dragalong_FF_ZF","-1.26366666666667","-4.36609724980656","2.07091557382188","0.999242424242424","-6.53151974289121","5.06574809009569"
"Dragalong_Coupled_ZF-Animated_FF_ZF","1.02157246376812","-2.70591336269148","6.25529377121073","0.999242424242424","-4.63305057348437","10.3998043478261"
"Animated_Coupled_ZF-Dragalong_FF_ZF","-3.12679545454545","-6.33007575766087","0.122371345847167","0.999242424242424","-9.09103743038592","2.76071618984103"
"Animated_Coupled_ZF-Animated_FF_ZF","-0.488576388888888","-4.15920138045815","1.83424754714059","0.999242424242424","-7.49566666666667","2.97231870255595"
"Dragalong_FF_ZF-Animated_FF_ZF","2.40187121212121","-1.68367304011015","5.99451582553024","0.999242424242424","-5.32441786585962","8.42232582357317"
